Symbol,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
AVGO,0.55118406,0,0.55118406,0,Hold,0.0,240.27999877929688,-0.0026185300592094,-0.0,-0.0,0.3258664783323799,0.1934073786028505,-0.0356519921006701
AVGO,0.5591734,0,0.5591734,0,Hold,0.0,244.6999969482422,0.0182280530755756,0.0,0.0,0.3502560548109361,0.1934073786028505,-0.0356519921006701
AVGO,0.56680995,0,0.56680995,0,Hold,0.0,202.1300048828125,-0.1911218790615015,-0.0,-0.0,0.1153545825736563,0.1934073786028505,-0.0356519921006701
AVGO,0.57533777,0,0.57533777,0,Hold,0.0,207.3600006103516,0.0255453371916503,0.0,0.0,0.1442137304519404,0.1934073786028505,-0.0356519921006701
AVGO,0.5818636,0,0.5818636,0,Hold,0.0,206.3500061035156,-0.004882630330297,-0.0,-0.0,0.1386405746890102,0.1934073786028505,-0.0356519921006701
GOOG,0.5332618,0,0.5332618,0,Hold,0.0,176.01834106445312,-0.0131184217590799,-0.0,-0.0,-0.0130327502983222,0.0,0.0
GOOG,0.53436184,0,0.53436184,0,Hold,0.0,177.2752685546875,0.0071155138912805,0.0,0.0,-0.0059849264146918,0.0,0.0
GOOG,0.54209876,0,0.54209876,0,Hold,0.0,179.81900024414062,0.0142470766888242,0.0,0.0,0.0082782455612286,0.0,0.0
GOOG,0.5436778,0,0.5436778,0,Hold,0.0,180.34771728515625,0.0029359593492218,0.0,0.0,0.0112428593661646,0.0,0.0
GOOG,0.55463815,0,0.55463815,0,Hold,0.0,185.12600708007807,0.0261499624421722,0.0,0.0,0.0380356101025478,0.0,0.0
GOOG,0.5468551,0,0.5468551,0,Hold,0.0,184.91650390625,-0.0011323196118961,-0.0,-0.0,0.0368608872297697,0.0,0.0
GOOG,0.5526912,0,0.5526912,0,Hold,0.0,186.4028778076172,0.0080059480526872,0.0,0.0,0.0451952593900182,0.0,0.0
GOOG,0.5362326,0,0.5362326,0,Hold,0.0,182.9712829589844,-0.01858112420817,-0.0,-0.0,0.0259536751928046,0.0,0.0
GOOG,0.54085505,0,0.54085505,0,Hold,0.0,184.03868103027344,0.0058167416996366,0.0,0.0,0.0319387727251763,0.0,0.0
GOOG,0.5278863,0,0.5278863,0,Hold,0.0,186.1534881591797,0.0114255800696559,0.0,0.0,0.0437968857095603,0.0,0.0
GOOG,0.5342915,0,0.5342915,0,Hold,0.0,186.9315795898437,0.0041711267807125,0.0,0.0,0.0481597876361141,0.0,0.0
GOOG,0.5261688,0,0.5261688,0,Hold,0.0,191.4904022216797,0.0240950230616477,0.0,0.0,0.0737219455772193,0.0,0.0
GOOG,0.5290674,0,0.5290674,0,Hold,0.0,190.01400756835932,-0.007739894930863,-0.0,-0.0,0.0654435288983106,0.0,0.0
GOOG,0.521274,0,0.521274,0,Hold,0.0,189.9741058349609,-0.0002100156933211,-0.0,-0.0,0.065219792531791,0.0,0.0
GOOG,0.5202225,0,0.5202225,0,Hold,0.0,192.18869018554688,0.0115898730233495,0.0,0.0,0.0776373747707341,0.0,0.0
GOOG,0.5096543,0,0.5096543,0,Hold,0.0,186.841796875,-0.0282153980435374,-0.0,-0.0,0.0476563594217349,0.0,0.0
GOOG,0.50836205,0,0.50836205,0,Hold,0.0,186.3230743408203,-0.0027801270071038,-0.0,-0.0,0.0447477866569789,0.0,0.0
GOOG,0.49741858,0,0.5025814,0,Hold,0.0,187.7296142578125,0.0075205797966263,0.0,0.0,0.0526345149665081,0.0,0.0
GOOG,0.4933559,0,0.5066441,0,Hold,0.0,185.04620361328125,-0.0143971624058627,-0.0,-0.0,0.0375881373695086,0.0,0.0
GOOG,0.4819338,0,0.51806617,0,Hold,0.0,182.17323303222656,-0.0156474789357435,-0.0,-0.0,0.0214788623035706,0.0,0.0
GOOG,0.48045915,0,0.51954085,0,Hold,0.0,178.7815704345703,-0.0187932804266012,-0.0,-0.0,0.0024611855905565,0.0,0.0
GOOG,0.47134194,0,0.52865803,0,Hold,0.0,178.95114135742188,0.000948031476923,0.0,0.0,0.0034120009791354,0.0,0.0
GOOG,0.47487682,0,0.5251232,0,Hold,0.0,182.9014587402344,0.021834715709659,0.0,0.0,0.0255621579411053,0.0,0.0
GOOG,0.4748525,0,0.5251475,0,Hold,0.0,183.1508636474609,0.0013626737521707,0.0,0.0,0.0269606171804033,0.0,0.0
GOOG,0.476963,0,0.52303696,0,Hold,0.0,173.94342041015625,-0.051580128454848,-0.0,-0.0,-0.0246672124750263,0.0,0.0
GOOG,0.47822982,0,0.5217702,0,Hold,0.0,168.74618530273438,-0.0303343523950069,-0.0,-0.0,-0.0538090667216067,0.0,0.0
GOOG,0.48403665,0,0.5159633,0,Hold,0.0,168.267333984375,-0.0028417354984314,-0.0,-0.0,-0.056494074237523,0.0,0.0
GOOG,0.49086523,0,0.50913477,0,Hold,0.0,170.71136474609375,0.0144202165047164,0.0,0.0,-0.0427899437219616,0.0,0.0
GOOG,0.50918525,0,0.50918525,0,Hold,0.0,171.43955993652344,0.0042565794062174,0.0,0.0,-0.0387068192021072,0.0,0.0
GOOG,0.52391756,0,0.52391756,0,Hold,0.0,172.72640991210938,0.0074781128017974,0.0,0.0,-0.031491214433297,0.0,0.0
GOOG,0.5405203,0,0.5405203,0,Hold,0.0,172.0281219482422,-0.0040509339500859,-0.0,-0.0,-0.0354066436268116,0.0,0.0
GOOG,0.54867625,0,0.54867625,0,Hold,0.0,167.98802185058594,-0.023765284794934,-0.0,-0.0,-0.0580602288031608,0.0,0.0
GOOG,0.562528,0,0.562528,0,Hold,0.0,160.2470245361328,-0.0471761503618204,-0.0,-0.0,-0.1014654261433418,0.0,0.0
GOOG,0.57019055,0,0.57019055,0,Hold,0.0,160.14724731445312,-0.000622840254471,-0.0,-0.0,-0.1020248953979011,0.0,0.0
GOOG,0.58633995,0,0.58633995,0,Hold,0.0,160.3567352294922,0.0013072408224616,0.0,0.0,-0.1008502580839628,0.0,0.0
GOOG,0.5954057,0,0.5954057,0,Hold,0.0,163.43917846679688,0.01903999542508,0.0,0.0,-0.0835664312629264,0.0,0.0
GOOG,0.6082553,1,0.6082553,1,Buy,0.2165106534957885,164.9853973388672,0.0094160450233427,0.0,0.0,-0.0748964973323181,0.0,0.0
GOOG,0.61609674,1,0.61609674,1,Buy,0.2321934700012207,163.54891967773438,-0.0087448205006125,-0.0087448205006125,-0.0018933468012909,-0.0829510920858671,-0.0018915555509003,-0.0018915555509003
GOOG,0.6270617,1,0.6270617,1,Buy,0.2541234493255615,165.52406311035156,0.0120044321782866,0.0120044321782866,0.0027873507628706,-0.0718760991637221,0.0008944037022358,0.0
GOOG,0.6320456,1,0.6320456,1,Buy,0.2640912532806396,161.6336212158203,-0.0237844041599908,-0.0237844041599908,-0.0060441748252901,-0.0936905232376525,-0.0051369314718756,-0.0060313351741114
GOOG,0.6403189,1,0.6403189,1,Buy,0.2806377410888672,162.7708282470703,0.0070110733155938,0.0070110733155938,0.0018515631387576,-0.0873139940124213,-0.0032931732954837,-0.0041875769977195
GOOG,0.64493537,1,0.64493537,1,Buy,0.2898707389831543,164.33700561523438,0.0095759818270557,0.0095759818270557,0.0026873819086529,-0.0785321491191333,-0.0006110390558534,-0.0015054427580892
GOOG,0.64820373,1,0.64820373,1,Buy,0.2964074611663818,167.98802185058594,0.0219734466850738,0.0219734466850738,0.0063694592286093,-0.0580602288031611,0.0057748439053855,0.0
GOOG,0.6506609,1,0.6506609,1,Buy,0.3013217449188232,168.5466766357422,0.0033200457535348,0.0033200457535348,0.0009840863327615,-0.0549277485542054,0.0067651003521098,0.0
GOOG,0.6502969,1,0.6502969,1,Buy,0.3005938529968261,167.2199249267578,-0.0079028623336489,-0.0079028623336489,-0.0023813042682283,-0.0623670896895354,0.0043705385432182,-0.0023945618088916
GOOG,0.6502625,1,0.6502625,1,Buy,0.3005249500274658,165.0851593017578,-0.0128484040344966,-0.0128484040344966,-0.0038621512735893,-0.0743371136365991,0.0004989886566941,-0.0062661116954156
GOOG,0.65158975,1,0.65158975,1,Buy,0.3031795024871826,167.02040100097656,0.0116545088997469,0.0116545088997469,0.0035024707046911,-0.0634858570809738,0.0040093509365062,-0.0027557494156036
GOOG,0.6515298,1,0.6515298,1,Buy,0.3030595779418945,167.51918029785156,0.0029818873122245,0.0029818873122245,0.000904047111793,-0.0606891097200577,0.0049174331031154,-0.0018476672489944
GOOG,0.649513,1,0.649513,1,Buy,0.2990260124206543,165.9729766845703,-0.0092728699025077,-0.0092728699025077,-0.002810232038964,-0.0693589580918259,0.002097346341128,-0.0046677540109818
GOOG,0.6528263,1,0.6528263,1,Buy,0.3056526184082031,164.09756469726562,-0.0113638264198277,-0.0113638264198277,-0.0033980797001615,-0.0798747384359316,-0.001302081274989,-0.0080671816270989
GOOG,0.65274405,1,0.65274405,1,Buy,0.305488109588623,163.00025939941406,-0.0067093654150635,-0.0067093654150635,-0.0020507351069716,-0.0860275312946432,-0.0033480475736914,-0.0101131479258013
GOOG,0.6530124,1,0.6530124,1,Buy,0.3060247898101806,164.70608520507812,0.0104107914956366,0.0104107914956366,0.0031803730133233,-0.0764626518979562,-0.0001732767988774,-0.0069383771509873
GOOG,0.6553016,1,0.6553016,1,Buy,0.3106031417846679,158.22198486328125,-0.0401635692358504,-0.0401635692358504,-0.0122910478334277,-0.1128201964721867,-0.0123869815046694,-0.0191520818567793
GOOG,0.65754735,1,0.65754735,1,Buy,0.3150947093963623,157.4239501953125,-0.0050565287222714,-0.0050565287222714,-0.0015705737076619,-0.1172949238025807,-0.0139368831089128,-0.0207019834610227
GOOG,0.65783906,1,0.65783906,1,Buy,0.3156781196594238,158.21202087402344,0.0049935519935983,0.0049935519935983,0.0015734418142784,-0.1128760663946869,-0.0123841489211743,-0.0191492492732842
GOOG,0.6508558,1,0.6508558,1,Buy,0.3017115592956543,151.75784301757812,-0.0416499253338955,-0.0416499253338955,-0.0131479701133595,-0.1490658300837376,-0.0252843013692537,-0.0320494017213636
GOOG,0.6474161,1,0.6474161,1,Buy,0.2948322296142578,149.3705291748047,-0.0158561203828169,-0.0158561203828169,-0.0047839748050793,-0.162451938391133,-0.0299361806050219,-0.0367012809571317
GOOG,0.6421679,1,0.6421679,1,Buy,0.2843358516693115,149.83999633789062,0.003138041668356,0.003138041668356,0.0009251958217038,-0.1598195495617979,-0.0290382663033017,-0.0358033666554116
GOOG,0.64050746,1,0.64050746,1,Buy,0.2810149192810058,151.97756958007812,0.0141649077091479,0.0141649077091479,0.0040275910972977,-0.1478337827881797,-0.0251197436624182,-0.031884844014528
GOOG,0.6389625,1,0.6389625,1,Buy,0.2779250144958496,155.36373901367188,0.0220361296203983,0.0220361296203983,0.006192481186542,-0.1288469072575545,-0.0190640855928408,-0.0258291859449507
GOOG,0.6364765,1,0.6364765,1,Buy,0.2729530334472656,158.19053649902344,0.0180311626645613,0.0180311626645613,0.0050113111449252,-0.1129965332413635,-0.0141359726723161,-0.020901073024426
GOOG,0.632364,1,0.632364,1,Buy,0.2647279500961303,158.80984497070312,0.0039073092387253,0.0039073092387253,0.0010665119093266,-0.1095239566035299,-0.0130839760624539,-0.0198490764145637
GOOG,0.62526274,1,0.62526274,1,Buy,0.2505254745483398,160.09837341308594,0.0080809172041974,0.0080809172041974,0.0021392446463637,-0.1022989403623231,-0.0109704613853742,-0.0177355617374841
GOOG,0.61659896,1,0.61659896,1,Buy,0.2331979274749755,160.6277618408203,0.0033011897086693,0.0033011897086693,0.0008270321183384,-0.0993305619684286,-0.0101521638584276,-0.0169172642105375
GOOG,0.6084825,1,0.6084825,1,Buy,0.2169649600982666,163.05502319335938,0.0149980596063437,0.0149980596063437,0.0034975164163455,-0.0857204606179936,-0.0066840935206672,-0.013449193872777
GOOG,0.6023628,1,0.6023628,1,Buy,0.2047256231307983,164.45343017578125,0.0085397214421566,0.0085397214421566,0.0018528203219478,-0.0778793351701679,-0.0048419515710054,-0.0116070519231152
GOOG,0.5974494,0,0.5974494,0,Hold,0.0,162.88522338867188,-0.0095816291036309,-0.0095816291036309,-0.001961604988849,-0.0866725593891719,-0.0067921451833925,-0.0135572455355024
GOOG,0.5933821,0,0.5933821,0,Hold,0.0,163.45455932617188,0.0034892253122664,0.0,0.0,-0.0834801879522376,-0.0067921451833925,-0.0135572455355024
GOOG,0.5846662,0,0.5846662,0,Hold,0.0,162.8052978515625,-0.0039800319738141,-0.0,-0.0,-0.087120716592931,-0.0067921451833925,-0.0135572455355024
GOOG,0.5808531,0,0.5808531,0,Hold,0.0,163.64434814453125,0.0051404689873438,0.0,0.0,-0.0824160071006997,-0.0067921451833925,-0.0135572455355024
GOOG,0.5716987,0,0.5716987,0,Hold,0.0,165.10269165039062,0.0088721898330933,0.0,0.0,-0.0742388065294746,-0.0067921451833925,-0.0135572455355024
GOOG,0.5654846,0,0.5654846,0,Hold,0.0,167.00054931640625,0.0114294477859836,0.0,0.0,-0.063597169131774,-0.0067921451833925,-0.0135572455355024
GOOG,0.5567039,0,0.5567039,0,Hold,0.0,168.22914123535156,0.007329884281146,0.0,0.0,-0.0567082280139666,-0.0067921451833925,-0.0135572455355024
GOOG,0.5563233,0,0.5563233,0,Hold,0.0,167.1204071044922,-0.0066124327659156,-0.0,-0.0,-0.0629251044438152,-0.0067921451833925,-0.0135572455355024
GOOG,0.5529523,0,0.5529523,0,Hold,0.0,167.02052307128906,-0.0005978557378511,-0.0,-0.0,-0.0634851726102542,-0.0067921451833925,-0.0135572455355024
GOOG,0.5508941,0,0.5508941,0,Hold,0.0,168.36898803710938,0.0080412307915729,0.0,0.0,-0.0559240812456479,-0.0067921451833925,-0.0135572455355024
GOOG,0.54673177,0,0.54673177,0,Hold,0.0,164.20370483398438,-0.025050168600957,-0.0,-0.0,-0.0792795911451051,-0.0067921451833925,-0.0135572455355024
GOOG,0.54728806,0,0.54728806,0,Hold,0.0,165.51222229003906,0.0079372830862513,0.0,0.0,-0.0719424928235384,-0.0067921451833925,-0.0135572455355024
GOOG,0.5424681,0,0.5424681,0,Hold,0.0,162.87521362304688,-0.0160606957645901,-0.0,-0.0,-0.0867286859881913,-0.0067921451833925,-0.0135572455355024
GOOG,0.54159,0,0.54159,0,Hold,0.0,162.9950714111328,0.0007356165873073,0.0,0.0,-0.0860566213002326,-0.0067921451833925,-0.0135572455355024
GOOG,0.53466594,0,0.53466594,0,Hold,0.0,164.3335723876953,0.0081783764572739,0.0,0.0,-0.0785513998581263,-0.0067921451833925,-0.0135572455355024
GOOG,0.5314764,0,0.5314764,0,Hold,0.0,166.1614990234375,0.0110618610279688,0.0,0.0,-0.0683018786240049,-0.0067921451833925,-0.0135572455355024
GOOG,0.5217111,0,0.5217111,0,Hold,0.0,166.7108612060547,0.0033007407464432,0.0,0.0,-0.0652215037085907,-0.0067921451833925,-0.0135572455355024
GOOG,0.51613855,0,0.51613855,0,Hold,0.0,166.55105590820312,-0.0009590373330609,-0.0,-0.0,-0.0661175614395891,-0.0067921451833925,-0.0135572455355024
GOOG,0.50510985,0,0.50510985,0,Hold,0.0,164.32357788085938,-0.0134643847024096,-0.0,-0.0,-0.0786074408983062,-0.0067921451833925,-0.0135572455355024
GOOG,0.4972355,0,0.50276446,0,Hold,0.0,164.8629608154297,0.0032770684938525,0.0,0.0,-0.0755830214642319,-0.0067921451833925,-0.0135572455355024
GOOG,0.48239043,0,0.5176096,0,Hold,0.0,165.61212158203125,0.0045338489332709,0.0,0.0,-0.0713823390982595,-0.0067921451833925,-0.0135572455355024
GOOG,0.47094908,0,0.52905095,0,Hold,0.0,166.63096618652344,0.0061331466970636,0.0,0.0,-0.06566948979467,-0.0067921451833925,-0.0135572455355024
GOOG,0.45522007,0,0.5447799,0,Hold,0.0,164.29360961914062,-0.0141264542300109,-0.0,-0.0,-0.0787754784600059,-0.0067921451833925,-0.0135572455355024
GOOG,0.44757652,0,0.5524235,0,Hold,0.0,164.3435516357422,0.0003039340821672,0.0,0.0,-0.0784954443767864,-0.0067921451833925,-0.0135572455355024
GOOG,0.43594584,0,0.56405413,0,Hold,0.0,166.80076599121094,0.0148410184068836,0.0,0.0,-0.0647173910234915,-0.0067921451833925,-0.0135572455355024
GOOG,0.4336175,0,0.5663825,0,Hold,0.0,168.14923095703125,0.0080517824350819,0.0,0.0,-0.0571562996588853,-0.0067921451833925,-0.0135572455355024
GOOG,0.42660564,0,0.57339436,0,Hold,0.0,170.94606018066406,0.0164962045791675,0.0,0.0,-0.041473963204394,-0.0067921451833925,-0.0135572455355024
GOOG,0.42884132,0,0.57115865,0,Hold,0.0,175.94039916992188,0.0287972274045256,0.0,0.0,-0.013469784852885,-0.0067921451833925,-0.0135572455355024
GOOG,0.4236978,0,0.5763022,0,Hold,0.0,172.4943084716797,-0.0197810550463097,-0.0,-0.0,-0.0327926499480698,-0.0067921451833925,-0.0135572455355024
GOOG,0.42579037,0,0.57420963,0,Hold,0.0,172.454345703125,-0.0002317027085035,-0.0,-0.0,-0.0330167285499494,-0.0067921451833925,-0.0135572455355024
GOOG,0.4199603,0,0.58003974,0,Hold,0.0,170.486572265625,-0.0114760002696026,-0.0,-0.0,-0.0440503965523891,-0.0067921451833925,-0.0135572455355024
GOOG,0.4230487,0,0.57695127,0,Hold,0.0,171.21575927734375,0.0042679727428652,0.0,0.0,-0.0399617107079367,-0.0067921451833925,-0.0135572455355024
GOOG,0.42133775,0,0.5786623,0,Hold,0.0,178.12791442871094,0.0395774012693343,0.0,0.0,-0.0012039839960477,-0.0067921451833925,-0.0135572455355024
GOOG,0.42505112,0,0.5749489,0,Hold,0.0,182.0734405517578,0.0219082126057357,0.0,0.0,0.0209193074901716,-0.0067921451833925,-0.0135572455355024
GOOG,0.4233561,0,0.57664394,0,Hold,0.0,179.65618896484375,-0.0133651621093337,-0.0,-0.0,0.0073653327387566,-0.0067921451833925,-0.0135572455355024
GOOG,0.4258587,0,0.57414126,0,Hold,0.0,181.7637939453125,0.0116630456031309,0.0,0.0,0.0191830619506749,-0.0067921451833925,-0.0135572455355024
GOOG,0.42089424,0,0.57910573,0,Hold,0.0,183.11227416992188,0.0073914760755121,0.0,0.0,0.026744238874121,-0.0067921451833925,-0.0135572455355024
GOOG,0.42272782,0,0.5772722,0,Hold,0.0,180.2854766845703,-0.0155579086386036,-0.0,-0.0,0.0108938648579302,-0.0067921451833925,-0.0135572455355024
GOOG,0.41877413,0,0.5812259,0,Hold,0.0,177.14903259277344,-0.0175502057836067,-0.0,-0.0,-0.0066927546977575,-0.0067921451833925,-0.0135572455355024
GOOG,0.4198912,0,0.58010876,0,Hold,0.0,173.6929473876953,-0.0197023001826955,-0.0,-0.0,-0.026071660833122,-0.0067921451833925,-0.0135572455355024
GOOG,0.41512042,0,0.5848796,0,Hold,0.0,176.5996551513672,0.0165962652934414,0.0,0.0,-0.0097732151720119,-0.0067921451833925,-0.0135572455355024
GOOG,0.41621742,0,0.58378255,0,Hold,0.0,179.37649536132812,0.0156015875305953,0.0,0.0,0.0057970392021196,-0.0067921451833925,-0.0135572455355024
GOOG,0.40985778,0,0.59014225,0,Hold,0.0,177.12904357910156,-0.0126083962804908,-0.0,-0.0,-0.0068048367781172,-0.0067921451833925,-0.0135572455355024
GOOG,0.4080814,0,0.5919186,0,Hold,0.0,169.0482177734375,-0.0466945402096633,-0.0,-0.0,-0.0521155150432544,-0.0067921451833925,-0.0135572455355024
GOOG,0.40541327,0,0.59458673,0,Hold,0.0,166.38125610351562,-0.0159021080644688,-0.0,-0.0,-0.0670696602107671,-0.0067921451833925,-0.0135572455355024
GOOG,0.40803948,0,0.59196055,0,Hold,0.0,169.2379913330078,0.0170240785992955,0.0,0.0,-0.0510514197505563,-0.0067921451833925,-0.0135572455355024
GOOG,0.4106496,0,0.5893504,0,Hold,0.0,170.42665100097656,0.0069990477205405,0.0,0.0,-0.0443863861169485,-0.0067921451833925,-0.0135572455355024
GOOG,0.4164565,0,0.58354354,0,Hold,0.0,170.62643432617188,0.0011715674576294,0.0,0.0,-0.0432661642252305,-0.0067921451833925,-0.0135572455355024
GOOG,0.4213051,0,0.57869494,0,Hold,0.0,170.2967987060547,-0.0019337826871374,-0.0,-0.0,-0.0451144918450872,-0.0067921451833925,-0.0135572455355024
GOOG,0.42548713,0,0.57451284,0,Hold,0.0,172.7839813232422,0.0144993618733118,0.0,0.0,-0.0311684009300926,-0.0067921451833925,-0.0135572455355024
GOOG,0.429757,0,0.570243,0,Hold,0.0,172.82394409179688,0.0002312607194109,0.0,0.0,-0.030944322328213,-0.0067921451833925,-0.0135572455355024
GOOG,0.43736446,0,0.56263554,0,Hold,0.0,175.8904571533203,0.0175879866106209,0.0,0.0,-0.0137498189361044,-0.0067921451833925,-0.0135572455355024
GOOG,0.4444176,0,0.5555824,0,Hold,0.0,174.1124725341797,-0.0101599144607447,-0.0,-0.0,-0.0237193060870062,-0.0067921451833925,-0.0135572455355024
GOOG,0.45181665,0,0.5481833,0,Hold,0.0,176.29000854492188,0.0124289305018893,0.0,0.0,-0.0115094607115087,-0.0067921451833925,-0.0135572455355024
GOOG,0.45702058,0,0.5429794,0,Hold,0.0,177.10000610351562,0.0045841644839788,0.0,0.0,-0.0069676552505787,-0.0067921451833925,-0.0135572455355024
GOOG,0.46484795,0,0.5351521,0,Hold,0.0,186.52999877929688,0.0518774982597434,0.0,0.0,0.0459080500858031,-0.0067921451833925,-0.0135572455355024
GOOG,0.47437212,0,0.52562785,0,Hold,0.0,196.7100067138672,0.0531385195622256,0.0,0.0,0.1029892290831955,-0.0067921451833925,-0.0135572455355024
GOOG,0.4785447,0,0.5214553,0,Hold,0.0,193.6300048828125,-0.0157814503418866,-0.0,-0.0,0.085719091676554,-0.0067921451833925,-0.0135572455355024
GOOG,0.48021013,0,0.5197899,0,Hold,0.0,191.3800048828125,-0.0116881408677182,-0.0,-0.0,0.0731029273700423,-0.0067921451833925,-0.0135572455355024
GOOG,0.47276193,0,0.5272381,0,Hold,0.0,198.16000366210932,0.0348137977968522,0.0,0.0,0.1111196289689571,-0.0067921451833925,-0.0135572455355024
GOOG,0.47044274,0,0.5295572,0,Hold,0.0,197.1199951171875,-0.0052621480872787,-0.0,-0.0,0.1052881095543303,-0.0067921451833925,-0.0135572455355024
GOOG,0.46211898,0,0.537881,0,Hold,0.0,190.1499938964844,-0.0359994532985505,-0.0,-0.0,0.0662060292801178,-0.0067921451833925,-0.0135572455355024
GOOG,0.45929125,0,0.5407088,0,Hold,0.0,189.6999969482422,-0.0023693414221585,-0.0,-0.0,0.0636828135305831,-0.0067921451833925,-0.0135572455355024
GOOG,0.4473022,0,0.5526978,0,Hold,0.0,192.9600067138672,0.0170390874792236,0.0,0.0,0.0819622885723423,-0.0067921451833925,-0.0135572455355024
GOOG,0.4470658,0,0.55293417,0,Hold,0.0,195.9900054931641,0.0155807172156379,0.0,0.0,0.0989520496604046,-0.0067921451833925,-0.0135572455355024
GOOG,0.44010532,0,0.5598947,0,Hold,0.0,197.57000732421875,0.00802932344828,0.0,0.0,0.1078114108627046,-0.0067921451833925,-0.0135572455355024
GOOG,0.4379363,0,0.5620637,0,Hold,0.0,197.1000061035156,-0.0023817438715579,-0.0,-0.0,0.1051760274739703,-0.0067921451833925,-0.0135572455355024
GOOG,0.42722023,0,0.5727798,0,Hold,0.0,194.0399932861328,-0.0156469563486811,-0.0,-0.0,0.088017972147689,-0.0067921451833925,-0.0135572455355024
GOOG,0.42017478,0,0.5798252,0,Hold,0.0,192.69000244140625,-0.0069815961686514,-0.0,-0.0,0.0804483248990859,-0.0067921451833925,-0.0135572455355024
GOOG,0.40263698,0,0.597363,0,Hold,0.0,190.44000244140625,-0.0117454954617985,-0.0,-0.0,0.067832160592574,-0.0067921451833925,-0.0135572455355024
GOOG,0.39864865,0,0.6013514,-1,Sell,0.2027027606964111,190.6300048828125,0.0009972049938306,0.0,0.0,0.0688975392678716,-0.0067921451833925,-0.0135572455355024
GOOG,0.38973534,0,0.61026466,-1,Sell,0.2205293178558349,193.1300048828125,0.0130291604270574,-0.0130291604270574,0.0026410467881209,0.0829154996084402,-0.0041655698410315,-0.0109306701931414
GOOG,0.39332286,0,0.6066772,-1,Sell,0.2133543491363525,197.9600067138672,0.0247014614319318,-0.0247014614319318,0.0054473964396261,0.1099982092534799,0.0012739372129073,-0.0054911631392025
GOOG,0.39306125,0,0.6069387,-1,Sell,0.2138774394989013,196.7100067138672,-0.0063344269245318,0.0063344269245318,-0.0013514775336352,0.1029892290831955,-7.8348020866148e-05,-0.006843448372976
GOOG,0.39415157,0,0.60584843,-1,Sell,0.2116968631744384,195.38999938964844,-0.0067330389717651,0.0067330389717651,-0.0014400451353274,0.0955877049551321,-0.0015172440452404,-0.0082823443973503
GOOG,0.39198998,0,0.60801005,-1,Sell,0.2160201072692871,193.1699981689453,-0.0114269373634382,0.0114269373634382,-0.0024190467955306,0.0831397493279999,-0.0039297014563084,-0.0106948018084183
GOOG,0.3924285,0,0.6075715,-1,Sell,0.2151429653167724,192.2899932861328,-0.0045660064920475,0.0045660064920475,-0.0009863492122043,0.0782053999092908,-0.0049116902390324,-0.0116767905911423
GOOG,0.39431065,0,0.60568935,-1,Sell,0.2113786935806274,191.0500030517578,-0.0064694243806567,0.0064694243806567,-0.0013918511451471,0.0712525463380264,-0.0062957416223067,-0.0130608419744165
GOOG,0.39903167,0,0.60096836,-1,Sell,0.2019367218017578,196.97999572753903,0.030566989185218,-0.030566989185218,0.0064612102406645,0.1045031071976119,0.000145577457592,-0.0066195228945178
GOOG,0.4023245,0,0.5976755,0,Hold,0.0,194.41000366210932,-0.0131328291821446,0.0131328291821446,-0.0026520004730247,0.0900926884581041,-0.0025032951287596,-0.0092683954808695
GOOG,0.41066536,0,0.5893346,0,Hold,0.0,197.5500030517578,0.0160223824358366,0.0,0.0,0.1076992432235048,-0.0025032951287596,-0.0092683954808695
GOOG,0.41640508,0,0.5835949,0,Hold,0.0,199.6300048828125,0.0104739453384472,0.0,0.0,0.1193621964939188,-0.0025032951287596,-0.0092683954808695
GOOG,0.42460695,0,0.5753931,0,Hold,0.0,200.02999877929688,0.002001671552687,0.0,0.0,0.1216050359248739,-0.0025032951287596,-0.0092683954808695
GOOG,0.43116355,0,0.56883645,0,Hold,0.0,199.5800018310547,-0.0022521815658548,-0.0,-0.0,0.1190818201753394,-0.0025032951287596,-0.0092683954808695
GOOG,0.44130218,0,0.5586978,0,Hold,0.0,201.8999938964844,0.0115573274576956,0.0,0.0,0.1320904428807905,-0.0025032951287596,-0.0092683954808695
GOOG,0.44340304,0,0.556597,0,Hold,0.0,193.7700042724609,-0.0411005843267762,-0.0,-0.0,0.0865040940332719,-0.0025032951287596,-0.0092683954808695
GOOG,0.45304388,0,0.5469561,0,Hold,0.0,197.07000732421875,0.016887121976434,0.0,0.0,0.1050078187945908,-0.0025032951287596,-0.0092683954808695
GOOG,0.45681965,0,0.54318035,0,Hold,0.0,197.17999267578125,0.0005579472639987,0.0,0.0,0.1056245269130895,-0.0025032951287596,-0.0092683954808695
JPM,0.25875622,0,0.7412438,-1,Sell,0.4824875593185425,193.7206573486328,0.0103067377028183,-0.0103067377028183,0.0050429775370951,0.0103600350738188,0.0050557147504743,0.0
JPM,0.2571795,0,0.7428205,-1,Sell,0.4856410026550293,195.3628692626953,0.0084414864858281,-0.0084414864858281,0.0040729122115676,0.018925075631702,0.0091575660141043,0.0
JPM,0.2602196,0,0.7397804,-1,Sell,0.4795608520507812,193.0323181152344,-0.0120010710469088,0.0120010710469088,-0.005828212176155,0.00676996645895,0.0032930879119439,-0.0058644781021603
JPM,0.25917622,0,0.74082375,-1,Sell,0.4816474914550781,195.5693817138672,0.0130575838818844,-0.0130575838818844,0.006261906052121,0.0200021519242612,0.0095953263905048,0.0
