Date,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
2024-06-18,0.4984628,0,0.5015372,0,Hold,0.0,165.5633544921875,0.006308496054768919,0.0,0.0,0.006328436525412595,0.0,0.0
2024-06-20,0.49346104,0,0.506539,0,Hold,0.0,164.68919372558594,-0.005293905000152347,-0.0,-0.0,0.0010151059262339945,0.0,0.0
2024-06-21,0.4928356,0,0.50716436,0,Hold,0.0,165.2686767578125,0.0035124704081522778,0.0,0.0,0.004537324086177463,0.0,0.0
2024-06-24,0.48881632,0,0.5111837,0,Hold,0.0,165.455322265625,0.0011287087007831307,0.0,0.0,0.005671794226852933,0.0,0.0
2024-06-25,0.49304992,0,0.5069501,0,Hold,0.0,163.88375854492188,-0.009543815119438385,-0.0,-0.0,-0.003880496295442959,0.0,0.0
2024-06-26,0.49192667,0,0.50807333,0,Hold,0.0,164.47308349609375,0.003589543499611701,0.0,0.0,-0.00029845690914753753,0.0,0.0
2024-06-27,0.49705607,0,0.50294393,0,Hold,0.0,163.6578369140625,-0.004969042591142637,-0.0,-0.0,-0.005253694865001601,0.0,0.0
2024-06-28,0.497161,0,0.50283897,0,Hold,0.0,161.98806762695312,-0.010255212166643421,-0.0,-0.0,-0.01540289920559268,0.0,0.0
2024-07-01,0.5018338,0,0.5018338,0,Hold,0.0,159.82717895507812,-0.013429575955250284,-0.0,-0.0,-0.028537229114183993,0.0,0.0
2024-07-02,0.50675637,0,0.50675637,0,Hold,0.0,160.98619079589844,0.00722548991122925,0.0,0.0,-0.021492514556034625,0.0,0.0
2024-07-03,0.51150596,0,0.51150596,0,Hold,0.0,160.91744995117188,-0.00042708958253417185,-0.0,-0.0,-0.02191033567962375,0.0,0.0
2024-07-05,0.5181273,0,0.5181273,0,Hold,0.0,162.27291870117188,0.0083881008164599,0.0,0.0,-0.013671515246622024,0.0,0.0
2024-07-08,0.5239715,0,0.5239715,0,Hold,0.0,163.5596160888672,0.007897947188968385,0.0,0.0,-0.005850701429384042,0.0,0.0
2024-07-09,0.5287549,0,0.5287549,0,Hold,0.0,162.7149200439453,-0.005177835464104639,-0.0,-0.0,-0.010984939333856802,0.0,0.0
2024-07-10,0.535476,0,0.535476,0,Hold,0.0,163.8346405029297,0.006857916731366463,0.0,0.0,-0.004179045950677973,0.0,0.0
2024-07-11,0.5404892,0,0.5404892,0,Hold,0.0,162.5970458984375,-0.007582600499606997,-0.0,-0.0,-0.011701402858768195,0.0,0.0
2024-07-12,0.5459485,0,0.5459485,0,Hold,0.0,163.6480255126953,0.006442906526155491,0.0,0.0,-0.005313330599178601,0.0,0.0
2024-07-15,0.54909766,0,0.54909766,0,Hold,0.0,161.65411376953125,-0.012258983100237736,-0.0,-0.0,-0.017432740073710762,0.0,0.0
2024-07-16,0.5532645,0,0.5532645,0,Hold,0.0,163.9819793701172,0.014297587428910958,0.0,0.0,-0.003283489731060296,0.0,0.0
2024-07-17,0.554752,0,0.554752,0,Hold,0.0,166.42771911621094,0.014804555844013346,0.0,0.0,0.011582224136501562,0.0,0.0
2024-07-18,0.55555815,0,0.55555815,0,Hold,0.0,165.4454803466797,-0.005919379083207636,-0.0,-0.0,0.0056119730005010915,0.0,0.0
2024-07-19,0.55761564,0,0.55761564,0,Hold,0.0,165.9662322998047,0.00314263112520054,0.0,0.0,0.0087772114701683,0.0,0.0
2024-07-22,0.55864346,0,0.55864346,0,Hold,0.0,166.25279235839844,0.0017251277524339796,0.0,0.0,0.01051898299092402,0.0,0.0
2024-07-23,0.558454,0,0.558454,0,Hold,0.0,164.6421356201172,-0.009735232080462865,-0.0,-0.0,0.0007290769927934537,0.0,0.0
2024-07-24,0.5599456,0,0.5599456,0,Hold,0.0,166.00576782226562,0.008248290214991133,0.0,0.0,0.0090175165825368,0.0,0.0
2024-07-25,0.5601612,0,0.5601612,0,Hold,0.0,164.91880798339844,-0.006569253705053085,-0.0,-0.0,0.0024107490489353456,0.0,0.0
2024-07-26,0.56076443,0,0.56076443,0,Hold,0.0,167.1025848388672,0.013154624330865443,0.0,0.0,0.015684198088577128,0.0,0.0
2024-07-29,0.5600178,0,0.5600178,0,Hold,0.0,167.912841796875,0.004837141656465397,0.0,0.0,0.02060910807386218,0.0,0.0
2024-07-30,0.5592567,0,0.5592567,0,Hold,0.0,159.78054809570312,-0.04964374658961869,-0.0,-0.0,-0.028820661157178074,0.0,0.0
2024-07-31,0.5634105,0,0.5634105,0,Hold,0.0,158.8516845703125,-0.005830333917189892,-0.0,-0.0,-0.03446648647956818,0.0,0.0
2024-08-01,0.5631652,0,0.5631652,0,Hold,0.0,163.72317504882812,0.030206079154617718,0.0,0.0,-0.004856556118895239,0.0,0.0
2024-08-02,0.5658746,0,0.5658746,0,Hold,0.0,168.06106567382812,0.026150354911642047,0.0,0.0,0.021510043566547177,0.0,0.0
2024-08-05,0.5643257,0,0.5643257,0,Hold,0.0,166.06504821777344,-0.011947831177590473,-0.0,-0.0,0.009377835131958223,0.0,0.0
2024-08-06,0.5698097,0,0.5698097,0,Hold,0.0,166.09469604492188,0.000178515474793418,0.0,0.0,0.009558040779712451,0.0,0.0
2024-08-07,0.5698308,0,0.5698308,0,Hold,0.0,168.0017852783203,0.011416522194352173,0.0,0.0,0.02114972501712531,0.0,0.0
2024-08-08,0.5722953,0,0.5722953,0,Hold,0.0,168.84169006347656,0.0049869247131192175,0.0,0.0,0.026254840650164812,0.0,0.0
2024-08-09,0.5730165,0,0.5730165,0,Hold,0.0,168.51560974121094,-0.0019331458012184005,-0.0,-0.0,0.02427285676312807,0.0,0.0
2024-08-12,0.575283,0,0.575283,0,Hold,0.0,164.8298797607422,-0.022114474646721397,-0.0,-0.0,0.0018702248517592501,0.0,0.0
2024-08-13,0.57487833,0,0.57487833,0,Hold,0.0,165.30418395996094,0.0028734055505367155,0.0,0.0,0.004753144231480766,0.0,0.0
2024-08-14,0.5761893,0,0.5761893,0,Hold,0.0,166.7962646484375,0.008985779660691954,0.0,0.0,0.013822320384681008,0.0,0.0
2024-08-15,0.5719503,0,0.5719503,0,Hold,0.0,165.92669677734375,-0.005226990329649877,-0.0,-0.0,0.0085369063577998,0.0,0.0
2024-08-16,0.5742569,0,0.5742569,0,Hold,0.0,165.89706420898438,-0.00017860425877917586,-0.0,-0.0,0.008356793456132827,0.0,0.0
2024-08-19,0.5696089,0,0.5696089,0,Hold,0.0,166.4207763671875,0.0031518776774425053,0.0,0.0,0.011540024666749416,0.0,0.0
