Date,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
2024-06-28,0.8024949,1,0.8024949,1,Buy,0.604989767074585,67.3682861328125,-0.0025075848596522207,-0.0025075848596522207,-0.0014874236307159466,0.004301388593648925,0.001970052799431743,-0.008644926827113819
2024-07-01,0.8128474,1,0.8128474,1,Buy,0.625694751739502,67.13945770263672,-0.0034024606228309838,-0.0034024606228309838,-0.002058453859686964,0.000890099345141282,-9.033498891786174e-05,-0.010705314615463424
2024-07-02,0.8203533,1,0.8203533,1,Buy,0.6407066583633423,67.72647094726562,0.008705192742272501,0.008705192742272501,0.005446793411720706,0.009641074775055491,0.005370825792460288,-0.0052441538340852745
2024-07-03,0.82849646,1,0.82849646,1,Buy,0.6569929122924805,67.8956069946289,0.0024942271585171793,0.0024942271585171793,0.0015980679479326364,0.012162492150781912,0.006978761137716338,-0.0036362184888292237
2024-07-05,0.8331604,1,0.8331604,1,Buy,0.66632080078125,69.68653106689453,0.02603572327785166,0.02603572327785166,0.017105285659956886,0.03886092305781541,0.02435158042696184,0.0
2024-07-08,0.833245,1,0.833245,1,Buy,0.6664899587631226,69.3283462524414,-0.0051531981900987565,-0.0051531981900987565,-0.0034336831446110916,0.033521236876408844,0.0208403134101518,-0.003511267016810038
2024-07-09,0.83351755,1,0.83351755,1,Buy,0.6670351028442383,69.54723358154297,0.003152282217190507,0.003152282217190507,0.0021009644449450256,0.03678432788229946,0.022987317212169955,-0.0013642632147918832
2024-07-10,0.8387079,1,0.8387079,1,Buy,0.6774158477783203,70.0546646118164,0.0072697187015200405,0.0072697187015200405,0.004849157561717102,0.04434892121801903,0.027959990791728728,0.0
2024-07-11,0.83938587,1,0.83938587,1,Buy,0.6787717342376709,69.44773864746094,-0.008701352515031424,-0.008701352515031424,-0.005894434090788032,0.035301094358150875,0.021918571244798013,-0.006041419546930715
2024-07-12,0.84240806,1,0.84240806,1,Buy,0.6848161220550537,68.89056396484375,-0.00805529177254578,-0.00805529177254578,-0.005467704366241341,0.026994941128447136,0.01634627034020797,-0.01161372045152076
2024-07-15,0.84786665,1,0.84786665,1,Buy,0.6957333087921143,69.25869750976562,0.005329516963846842,0.005329516963846842,0.003649739139608218,0.032482939288650536,0.02006244651414013,-0.007897544277588597
2024-07-16,0.8520957,1,0.8520957,1,Buy,0.7041914463043213,69.63677215576172,0.005444030401720785,0.005444030401720785,0.003787593284554065,0.03811913569147096,0.023933354270870177,-0.004026636520858551
2024-07-17,0.85603625,1,0.85603625,1,Buy,0.712072491645813,70.6715316772461,0.01475006473199598,0.01475006473199598,0.01038686941670661,0.05354494632050377,0.03462424262654151,0.0
2024-07-18,0.8530239,1,0.8530239,1,Buy,0.706047773361206,70.46259307861328,-0.002960853750080249,-0.002960853750080249,-0.002108342507218492,0.05043016729340999,0.03244519824992942,-0.0021790443766120937
2024-07-19,0.85557204,1,0.85557204,1,Buy,0.7111440896987915,70.3929443359375,-0.000988938732982406,-0.000988938732982406,-0.0006982379904128802,0.0493918697056519,0.03172455740817681,-0.0028996852183647004
