Date,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
2024-07-01,0.19401269,0,0.8059873,-1,Sell,0.6119745969772339,843.34716796875,-0.005095338343709617,0.005095338343709617,-0.003130477018968336,-0.02562475587554114,-0.014645215663871669,-0.016380577695317422
2024-07-02,0.18972133,0,0.81027865,-1,Sell,0.6205573081970215,856.99951171875,0.016058651216271584,-0.016058651216271584,0.00982748660607577,-0.009851292372584086,-0.004913915929884771,-0.006649277961330524
2024-07-03,0.1929592,0,0.8070408,-1,Sell,0.614081621170044,860.29052734375,0.003832805849915807,-0.003832805849915807,0.0023784756810655504,-0.006048962472371966,-0.0025443109715738155,-0.004279673003019568
2024-07-05,0.19067055,0,0.80932945,-1,Sell,0.6186589002609253,883.2372436523438,0.026323688933053816,-0.026323688933053816,0.01616489357518563,0.02046290968923503,0.013710478607724674,0.0
2024-07-08,0.19586632,0,0.80413365,-1,Sell,0.6082673072814941,878.4205932617188,-0.005468329084377223,0.005468329084377223,-0.0033830304576056456,0.014897912166884408,0.010286859552416594,-0.0034236190553080803
2024-07-09,0.19351129,0,0.8064887,-1,Sell,0.6129773855209351,884.4140625,0.006799834927668945,-0.006799834927668945,0.0041361172814118425,0.02182256701130436,0.014474178142253047,0.0
2024-07-10,0.19716437,0,0.80283564,-1,Sell,0.6056712865829468,881.8810424804688,-0.002868175027903499,0.002868175027903499,-0.0017581264298207218,0.01889600000112801,0.012692171233029681,-0.001782006909223366
2024-07-11,0.19516027,0,0.80483973,-1,Sell,0.6096794605255127,844.2646484375,-0.04359116449526638,0.04359116449526638,-0.026401916683496857,-0.02456472948347921,-0.013694974713327701,-0.028169152855580748
2024-07-12,0.19830322,0,0.8016968,-1,Sell,0.6033935546875,840.5847778320312,-0.00436819623099248,0.00436819623099248,-0.002663199521581073,-0.02881632948373314,-0.01631820713866583,-0.030792385280918877
2024-07-15,0.19550873,0,0.8044913,-1,Sell,0.6089825630187988,846.3988037109375,0.006892834004738911,-0.006892834004738911,0.004159091611990288,-0.022098997523337993,-0.012218464752816183,-0.02669264289506923
2024-07-16,0.19719729,0,0.8028027,-1,Sell,0.6056053638458252,848.4331665039062,0.0024006672115677464,-0.0024006672115677464,0.0014619644714557191,-0.019748562473190234,-0.010773307115563568,-0.025247485257816615
2024-07-17,0.19500794,0,0.8049921,-1,Sell,0.6099841594696045,843.95556640625,-0.005291468157613308,0.005291468157613308,-0.003204541498870006,-0.02492183257351399,-0.013938251298790116,-0.028412429441043163
2024-07-18,0.19767481,0,0.8023252,-1,Sell,0.6046503782272339,837.064453125,-0.008198774318928863,0.008198774318928863,-0.005001122461612802,-0.0328835954639729,-0.018857356083309962,-0.03333153422556301
2024-07-19,0.19619428,0,0.8038057,-1,Sell,0.6076114177703857,835.827880859375,-0.0014783647049143695,0.0014783647049143695,-0.0008938937779842665,-0.03431228989606305,-0.01973400151570004,-0.034208179657953086
2024-07-22,0.20042765,0,0.79957235,-1,Sell,0.599144697189331,845.0923461914062,0.011023199071423632,-0.011023199071423632,0.006697821616152912,-0.02360843505141741,-0.013146317783607975,-0.02762049592586102
2024-07-23,0.20066963,0,0.79933035,-1,Sell,0.5986607074737549,849.7694702148438,0.0055191943683476135,-0.0055191943683476135,0.003306796038552692,-0.018204641649094522,-0.009877592411165481,-0.024351770553418528
2024-07-24,0.20595014,0,0.79404986,-1,Sell,0.5880997180938721,828.5379638671875,-0.025302442960510926,0.025302442960510926,-0.0151475784035538,-0.04273481731856943,-0.02476252922529054,-0.03923670736754359
2024-07-25,0.20566967,0,0.79433036,-1,Sell,0.588660717010498,813.7088012695312,-0.018060094226490516,0.018060094226490516,-0.01062113632334784,-0.05986793814359592,-0.03506584602554108,-0.04954002416779413
2024-07-26,0.21253066,0,0.7874693,-1,Sell,0.5749386548995972,816.5150146484375,0.003442737277190264,-0.003442737277190264,0.0020266041940695907,-0.056625732620189884,-0.033108323530428474,-0.04758250167268152
2024-07-29,0.2156836,0,0.7843164,-1,Sell,0.5686328411102295,814.477783203125,-0.0024981502156040895,0.0024981502156040895,-0.0014362831246965539,-0.05897948201576253,-0.0344960569011763,-0.048970235043429344
2024-07-30,0.22671919,0,0.7732808,-1,Sell,0.546561598777771,808.9551391601562,-0.006803687753959119,0.006803687753959119,-0.00386880029756065,-0.06536016110257425,-0.03822418250671222,-0.05269836064896527
2024-07-31,0.23317064,0,0.7668294,-1,Sell,0.5336587429046631,820.9092407226562,0.01466909280124303,-0.01466909280124303,0.008017562814066882,-0.05154879009115099,-0.03048208959139287,-0.044956267733645916
2024-08-01,0.24876377,0,0.7512362,-1,Sell,0.5024724006652832,815.8060302734375,-0.0062359374009444,0.0062359374009444,-0.0033278625142201604,-0.05744486956605144,-0.03370314930768348,-0.048177327449936524
2024-08-02,0.25869828,0,0.7413017,-1,Sell,0.48260343074798584,820.9891357421875,0.0063332576988868,-0.0063332576988868,0.003182287199991538,-0.051456482045168395,-0.030623217193254115,-0.04509739533550716
2024-08-05,0.27179366,0,0.72820634,-1,Sell,0.456412672996521,800.7659912109375,-0.024941117826343725,0.024941117826343725,-0.01203666902968323,-0.07482163003880116,-0.04222134326147586,-0.05669552140372891
2024-08-06,0.27942735,0,0.72057265,-1,Sell,0.44114530086517334,815.7960205078125,0.01859559026591762,-0.01859559026591762,0.008487263059215547,-0.05745643451604465,-0.03405782991048767,-0.048532008052740716
2024-08-07,0.29050368,0,0.7094963,-1,Sell,0.41899263858795166,809.2247314453125,-0.00808768118669955,0.00808768118669955,-0.0035678425504081747,-0.06504868315062251,-0.03749801881067383,-0.051972196952926875
2024-08-08,0.29670188,0,0.7032981,-1,Sell,0.40659618377685547,838.3161010742188,0.03531857061519403,-0.03531857061519403,0.01479822109321504,-0.03143748308890526,-0.023148792032490095,-0.03762297017474314
2024-08-09,0.30685252,0,0.6931475,-1,Sell,0.386294960975647,853.7955322265625,0.018296503224066795,-0.018296503224066795,0.007439288387366491,-0.01355306362224551,-0.01585461608577221,-0.030328794228025258
2024-08-12,0.31284237,0,0.68715763,-1,Sell,0.3743152618408203,862.424072265625,0.010055371374793466,-0.010055371374793466,0.0038843392928214794,-0.003583935692108575,-0.012024427440911145,-0.026498605583164192
2024-08-13,0.31791323,0,0.68208677,-1,Sell,0.3641735315322876,863.6724243164062,0.0014464455155360945,-0.0014464455155360945,0.0005414266318863735,-0.002141631288380297,-0.011489366319174743,-0.02596354446142779
2024-08-14,0.32117715,0,0.6788229,-1,Sell,0.35764575004577637,861.5652465820312,-0.002442769269109541,0.002442769269109541,-0.0008895919114501665,-0.004576194297929992,-0.012368346358546223,-0.02684252450079927
2024-08-15,0.32655475,0,0.6734452,-1,Sell,0.3468904495239258,876.1857299804688,0.01682729986777868,-0.01682729986777868,0.006018212282456899,0.012315825526932889,-0.006406648020802819,-0.020880826163055866
2024-08-16,0.33233234,0,0.6676676,-1,Sell,0.33533525466918945,869.4347534179688,-0.007734797207384971,0.007734797207384971,-0.0026831272802461783,0.004515971936378982,-0.00906901212086153,-0.023543190263114577
2024-08-19,0.3389136,0,0.66108644,-1,Sell,0.3221728801727295,871.1923828125,0.0020195364708790395,-0.0020195364708790395,0.0006772217767759388,0.00654667843000678,-0.008397704790272797,-0.022871882932525844
2024-08-20,0.34255624,0,0.65744376,-1,Sell,0.31488752365112305,875.0372924804688,0.004403677174728104,-0.004403677174728104,0.0014187453587330616,0.01098895906917341,-0.006989875196528383,-0.02146405333878143
2024-08-21,0.35277435,0,0.6472256,-1,Sell,0.2944512367248535,880.2503662109375,0.005939868638589969,-0.005939868638589969,0.001870390526418563,0.017011970922048425,-0.0051308204292161985,-0.019604998571469245
2024-08-22,0.3603835,0,0.6396165,-1,Sell,0.2792329788208008,876.3955078125,-0.004388892084910162,0.004388892084910162,-0.0012923147022537182,0.012558195850876475,-0.0064156741003328355,-0.020889852242585882
2024-08-23,0.36608404,0,0.63391596,-1,Sell,0.2678319215774536,878.0433349609375,0.0018784668838969392,-0.0018784668838969392,0.0005245299036067696,0.014462040484517491,-0.005894372702509698,-0.020368550844762745
2024-08-26,0.3616049,0,0.6383951,-1,Sell,0.27679014205932617,891.32568359375,0.015013937736732371,-0.015013937736732371,0.004021211794473276,0.02980802394565174,-0.0018888152291264282,-0.016362993371379475
2024-08-27,0.3605593,0,0.63944066,-1,Sell,0.278881311416626,907.6939086914062,0.01819733020183336,-0.01819733020183336,0.005036841611665922,0.04871932635012466,0.003151194930522516,-0.01132298321173053
2024-08-28,0.35533628,0,0.6446637,-1,Sell,0.28932738304138184,886.87158203125,-0.02320702284279063,0.02320702284279063,-0.0064720049644730465,0.024661903270616792,-0.0033202404133616525,-0.0177944185556147
2024-08-29,0.35169947,0,0.6483005,-1,Sell,0.2966010570526123,885.4534912109375,-0.001600260747135874,0.001600260747135874,-0.0004629992541526689,0.023023488342917897,-0.0037815955868870654,-0.018255773729140112
2024-08-30,0.3427615,0,0.6572385,-1,Sell,0.31447696685791016,891.1958618164062,0.006464292565190343,-0.006464292565190343,0.0019173160079327986,0.02965803218567853,-0.0018696978223078364,-0.016343875964560883
2024-09-03,0.33779168,0,0.6622083,-1,Sell,0.3244166374206543,877.4041748046875,-0.015596478903280869,0.015596478903280869,-0.004904733379167153,0.013723576116657421,-0.006753274720738611,-0.021227452862991658
2024-09-04,0.32620266,0,0.67379737,-1,Sell,0.3475947380065918,888.8389892578125,0.012948357789834613,-0.012948357789834613,0.00420066269429768,0.026934980088188176,-0.0025722047714562546,-0.0170463829137093
2024-09-05,0.32283223,0,0.6771678,-1,Sell,0.3543355464935303,884.8043212890625,-0.004549589992693557,0.004549589992693557,-0.001581413541547729,0.022273459025064613,-0.004148304032721373,-0.01862248217497442
2024-09-06,0.30853897,0,0.691461,-1,Sell,0.38292205333709717,875.5166625976562,-0.010552331034287266,0.010552331034287266,-0.003739065983814818,0.01154280734506874,-0.007864906592901622,-0.02233908473515467
2024-09-09,0.29945132,0,0.70054865,-1,Sell,0.40109729766845703,895.3003540039062,0.022345069404518976,-0.022345069404518976,0.008556419858338353,0.03440022582680369,0.0006606398855535378,-0.013813538256699509
