Date,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
2024-06-21,0.54209876,0,0.54209876,0,Hold,0.0,179.81900024414062,0.01424707668882424,0.0,0.0,0.008278245561228692,0.0,0.0
2024-06-24,0.5436778,0,0.5436778,0,Hold,0.0,180.34771728515625,0.0029359593492218282,0.0,0.0,0.011242859366164648,0.0,0.0
2024-06-25,0.55463815,0,0.55463815,0,Hold,0.0,185.12600708007807,0.026149962442172287,0.0,0.0,0.03803561010254786,0.0,0.0
2024-06-26,0.5468551,0,0.5468551,0,Hold,0.0,184.91650390625,-0.001132319611896193,-0.0,-0.0,0.03686088722976977,0.0,0.0
2024-06-27,0.5526912,0,0.5526912,0,Hold,0.0,186.4028778076172,0.00800594805268725,0.0,0.0,0.04519525939001823,0.0,0.0
2024-06-28,0.5362326,0,0.5362326,0,Hold,0.0,182.9712829589844,-0.018581124208170072,-0.0,-0.0,0.02595367519280467,0.0,0.0
2024-07-01,0.54085505,0,0.54085505,0,Hold,0.0,184.03868103027344,0.00581674169963669,0.0,0.0,0.03193877272517631,0.0,0.0
2024-07-02,0.5278863,0,0.5278863,0,Hold,0.0,186.1534881591797,0.011425580069655975,0.0,0.0,0.04379688570956031,0.0,0.0
2024-07-03,0.5342915,0,0.5342915,0,Hold,0.0,186.93157958984372,0.004171126780712584,0.0,0.0,0.04815978763611417,0.0,0.0
2024-07-05,0.5261688,0,0.5261688,0,Hold,0.0,191.4904022216797,0.024095023061647795,0.0,0.0,0.07372194557721934,0.0,0.0
2024-07-08,0.5290674,0,0.5290674,0,Hold,0.0,190.01400756835935,-0.007739894930863033,-0.0,-0.0,0.06544352889831062,0.0,0.0
2024-07-09,0.521274,0,0.521274,0,Hold,0.0,189.9741058349609,-0.00021001569332110612,-0.0,-0.0,0.065219792531791,0.0,0.0
2024-07-10,0.5202225,0,0.5202225,0,Hold,0.0,192.18869018554688,0.011589873023349543,0.0,0.0,0.07763737477073418,0.0,0.0
2024-07-11,0.5096543,0,0.5096543,0,Hold,0.0,186.841796875,-0.028215398043537433,-0.0,-0.0,0.04765635942173496,0.0,0.0
2024-07-12,0.50836205,0,0.50836205,0,Hold,0.0,186.3230743408203,-0.0027801270071038434,-0.0,-0.0,0.04474778665697898,0.0,0.0
2024-07-15,0.49741858,0,0.5025814,0,Hold,0.0,187.7296142578125,0.007520579796626388,0.0,0.0,0.05263451496650817,0.0,0.0
2024-07-16,0.4933559,0,0.5066441,0,Hold,0.0,185.04620361328125,-0.014397162405862769,-0.0,-0.0,0.03758813736950861,0.0,0.0
2024-07-17,0.4819338,0,0.51806617,0,Hold,0.0,182.17323303222656,-0.015647478935743513,-0.0,-0.0,0.021478862303570656,0.0,0.0
2024-07-18,0.48045915,0,0.51954085,0,Hold,0.0,178.7815704345703,-0.018793280426601233,-0.0,-0.0,0.002461185590556525,0.0,0.0
2024-07-19,0.47134194,0,0.52865803,0,Hold,0.0,178.95114135742188,0.0009480314769230303,0.0,0.0,0.00341200097913541,0.0,0.0
2024-07-22,0.47487682,0,0.5251232,0,Hold,0.0,182.9014587402344,0.021834715709659065,0.0,0.0,0.02556215794110539,0.0,0.0
2024-07-23,0.4748525,0,0.5251475,0,Hold,0.0,183.1508636474609,0.0013626737521707565,0.0,0.0,0.026960617180403323,0.0,0.0
2024-07-24,0.476963,0,0.52303696,0,Hold,0.0,173.94342041015625,-0.051580128454848016,-0.0,-0.0,-0.024667212475026346,0.0,0.0
2024-07-25,0.47822982,0,0.5217702,0,Hold,0.0,168.74618530273438,-0.03033435239500692,-0.0,-0.0,-0.05380906672160679,0.0,0.0
2024-07-26,0.48403665,0,0.5159633,0,Hold,0.0,168.267333984375,-0.0028417354984314213,-0.0,-0.0,-0.05649407423752306,0.0,0.0
2024-07-29,0.49086523,0,0.50913477,0,Hold,0.0,170.71136474609375,0.014420216504716471,0.0,0.0,-0.042789943721961654,0.0,0.0
2024-07-30,0.50918525,0,0.50918525,0,Hold,0.0,171.43955993652344,0.00425657940621743,0.0,0.0,-0.03870681920210728,0.0,0.0
2024-07-31,0.52391756,0,0.52391756,0,Hold,0.0,172.72640991210938,0.007478112801797495,0.0,0.0,-0.031491214433297054,0.0,0.0
2024-08-01,0.5405203,0,0.5405203,0,Hold,0.0,172.0281219482422,-0.0040509339500859765,-0.0,-0.0,-0.035406643626811674,0.0,0.0
2024-08-02,0.54867625,0,0.54867625,0,Hold,0.0,167.98802185058594,-0.023765284794934057,-0.0,-0.0,-0.05806022880316086,0.0,0.0
2024-08-05,0.562528,0,0.562528,0,Hold,0.0,160.2470245361328,-0.04717615036182043,-0.0,-0.0,-0.10146542614334186,0.0,0.0
