Date,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
2024-06-18,0.5285102,0,0.5285102,0,Hold,0.0,272.5542297363281,0.008994363628699792,0.0,0.0,0.00903493446229442,0.0,0.0
2024-06-20,0.5296207,0,0.5296207,0,Hold,0.0,275.7417907714844,0.011627284632305019,0.0,0.0,0.02083574358316187,0.0,0.0
2024-06-21,0.5313581,0,0.5313581,0,Hold,0.0,274.14801025390625,-0.005796743192856078,-0.0,-0.0,0.014935339022728034,0.0,0.0
2024-06-24,0.53237575,0,0.53237575,0,Hold,0.0,275.2237854003906,0.003916387881657339,0.0,0.0,0.018918013243117926,0.0,0.0
2024-06-25,0.5330342,0,0.5330342,0,Hold,0.0,272.4645690917969,-0.01007594786333951,-0.0,-0.0,0.00870299786873674,0.0,0.0
2024-06-26,0.53155804,0,0.53155804,0,Hold,0.0,272.5343322753906,0.0002560122003908201,0.0,0.0,0.008961271201913368,0.0,0.0
2024-06-27,0.5319407,0,0.5319407,0,Hold,0.0,265.5516357421875,-0.02595528949174138,-0.0,-0.0,-0.016889675032041085,0.0,0.0
2024-06-28,0.5312023,0,0.5312023,0,Hold,0.0,261.4476623535156,-0.015575187167026928,-0.0,-0.0,-0.03208317440748509,0.0,0.0
2024-07-01,0.53192854,0,0.53192854,0,Hold,0.0,262.21466064453125,0.002929364232672897,0.0,0.0,-0.0292436364885309,0.0,0.0
2024-07-02,0.53117967,0,0.53117967,0,Hold,0.0,267.18524169921875,0.018778723232913762,0.0,0.0,-0.010841830970384492,0.0,0.0
2024-07-03,0.5328418,0,0.5328418,0,Hold,0.0,267.9422607421875,0.0028293053319358103,0.0,0.0,-0.008039237662081589,0.0,0.0
2024-07-05,0.533013,0,0.533013,0,Hold,0.0,269.3069152832031,0.005080165914955753,0.0,0.0,-0.0029870904006377152,0.0,0.0
2024-07-08,0.53424567,0,0.53424567,0,Hold,0.0,265.3623352050781,-0.014755483482565024,-0.0,-0.0,-0.017590492829807958,0.0,0.0
2024-07-09,0.5339563,0,0.5339563,0,Hold,0.0,264.4060974121094,-0.003610025711579159,-0.0,-0.0,-0.021130622585607495,0.0,0.0
2024-07-10,0.53387606,0,0.53387606,0,Hold,0.0,261.9755859375,-0.009234853053630997,-0.0,-0.0,-0.030128725417711277,0.0,0.0
2024-07-11,0.5332099,0,0.5332099,0,Hold,0.0,261.5273132324219,-0.0017125896164199275,-0.0,-0.0,-0.03178829540503947,0.0,0.0
2024-07-12,0.53262055,0,0.53262055,0,Hold,0.0,264.70489501953125,0.012076875410850122,0.0,0.0,-0.020024430894823197,0.0,0.0
2024-07-15,0.532756,0,0.532756,0,Hold,0.0,267.4043884277344,0.010146474236607188,0.0,0.0,-0.010030518282046041,0.0,0.0
2024-07-16,0.5323888,0,0.5323888,0,Hold,0.0,268.2012634277344,0.0029756055979450026,0.0,0.0,-0.007080372492059506,0.0,0.0
2024-07-17,0.53298295,0,0.53298295,0,Hold,0.0,271.6378479003906,0.012732055993897899,0.0,0.0,0.005642357188178737,0.0,0.0
2024-07-18,0.53230524,0,0.53230524,0,Hold,0.0,268.1016540527344,-0.013103522838096083,-0.0,-0.0,-0.007449140715807712,0.0,0.0
2024-07-19,0.5329689,0,0.5329689,0,Hold,0.0,264.426025390625,-0.013804679740072701,-0.0,-0.0,-0.021056846344765456,0.0,0.0
2024-07-22,0.5326965,0,0.5326965,0,Hold,0.0,266.667236328125,0.008440040208699895,0.0,0.0,-0.012759561310428436,0.0,0.0
2024-07-23,0.53341806,0,0.53341806,0,Hold,0.0,263.7586364746094,-0.01096714604640292,-0.0,-0.0,-0.023527616039971333,0.0,0.0
2024-07-24,0.5330214,0,0.5330214,0,Hold,0.0,253.17999267578125,-0.04093375990181934,-0.0,-0.0,-0.06269127591997703,0.0,0.0
2024-07-25,0.53265977,0,0.53265977,0,Hold,0.0,252.7516632080078,-0.0016932309537396387,-0.0,-0.0,-0.06427701317623302,0.0,0.0
2024-07-26,0.53283674,0,0.53283674,0,Hold,0.0,258.4493713378906,0.022292380880819012,0.0,0.0,-0.043183278711046325,0.0,0.0
2024-07-29,0.53448355,0,0.53448355,0,Hold,0.0,260.5810546875,0.008214144021165083,0.0,0.0,-0.03529148055018738,0.0,0.0
2024-07-30,0.5348605,0,0.5348605,0,Hold,0.0,262.0751953125,0.0057175043645529165,0.0,0.0,-0.02975995719396285,0.0,0.0
2024-07-31,0.5365316,0,0.5365316,0,Hold,0.0,264.6352233886719,0.009720894611412552,0.0,0.0,-0.020282365286617532,0.0,0.0
2024-08-01,0.53675807,0,0.53675807,0,Hold,0.0,264.8941955566406,0.0009781220055029424,0.0,0.0,-0.019323613097056214,0.0,0.0
2024-08-02,0.53832215,0,0.53832215,0,Hold,0.0,265.5416259765625,0.002441127522493469,0.0,0.0,-0.016926732623152918,0.0,0.0
2024-08-05,0.5392965,0,0.5392965,0,Hold,0.0,255.44114685058597,-0.03877957362920683,-0.0,-0.0,-0.05432015815456781,0.0,0.0
2024-08-06,0.5408195,0,0.5408195,0,Hold,0.0,257.25408935546875,0.0070722329105647646,0.0,0.0,-0.047608384415565363,0.0,0.0
2024-08-07,0.54149437,0,0.54149437,0,Hold,0.0,255.5208282470703,-0.006760345134121045,-0.0,-0.0,-0.05402516617166142,0.0,0.0
